"food_nutrient_id","adjusted_amount","lab_method_id","nutrient_name"
"2202533","0.057","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"2202534","0.006","1042","18:2 conj Linoleic"
"2202535","0.038","1042","18:2 Octadecadienoic (Linoleic)"
"2202536","0.005","1042","18:2 trans-Octadecadienoic"
"2202537","0.001","1042","18:3 g-Linolenic"
"2202538","0.007","1042","18:3 Octadecatrienoic (Linolenic)"
"2202539","","1042","18:3 trans-Octadecatrienoic"
"2202540","","1042","18:4 Octadecatetraenoic (Moroctic)"
"2202541","0.002","1042","20:0 Eicosanoic (Arachidic)"
"2202542","0.002","1042","20:1 Eicosenoic (incl. Gadoleic)"
"2202543","","1042","20:1 trans-Eicosenoic"
"2202544","","1042","20:2 Eicosadienoic"
"2202545","","1042","20:3 11,14,17-Eicosatrienoic"
"2202546","","1042","20:3 5,8,11-Eicosatrienoic"
"2202547","0.002","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"2202548","0.003","1042","20:4  Eicosatetraenoic (Arachidonic)"
"2202549","0.001","1042","20:5 Eicosapentaenoic"
"2202550","","1042","21:0 Heneicosanoic"
"2202551","0.001","1042","22:0 Docosanoic (Behenic)"
"2202552","","1042","22:1 Cetoleic"
"2202553","","1042","22:1 Docosaenoic (Erucic)"
"2202554","","1042","22:1 trans-Docosaenoic (Brassidic)"
"2202555","","1042","22:2 Docosadienoic"
"2202556","","1042","22:3 Docosatrienoic"
"2202557","0.001","1042","22:4 Docosatetraenoic"
"2202558","0.001","1042","22:5 Docosapentaenoic"
"2202559","","1042","22:6 Docosahexaenoic"
"2202560","","1042","23:0 Tricosanoic"
"2202561","","1042","24:0 Tetracosanoic (Lignoceric)"
"2202562","","1042","24:1 Tetracosaenoic (Nervonic)"
"2202563","0.039","1042","4:0 Butanoic (Butyric)"
"2202564","","1042","5:0 Pentanoic (Valeric)"
"2202565","0.03","1042","6:0 Hexanoic (Caproic)"
"2202566","","1042","7:0 Heptanoic (Enanthic)"
"2202567","0.02","1042","8:0 Octanoic (Caprylic)"
"2202568","","1042","9:0 Nonanoic (Pelargonic)"
"2202569","0.39","1042","Total Cis MUFA"
"2202570","0.05","1042","Total Cis PUFA"
"2202571","1.13","1042","Total SFA"
"2202572","0.07","1042","Total Trans FA"
"2202573","0.11","1040","Alanine"
"2202574","0.12","1040","Arginine"
"2202575","0.27","1040","Aspartic Acid"
"2202576","0.03","1040","Cysteine"
"2202577","0.76","1040","Glutamic Acid"
"2202578","0.07","1040","Glycine"
"2202579","0.09","1040","Histidine"
"2202580","0.01","1040","Hydroxyproline"
"2202581","0.16","1040","Isoleucine"
"2202582","0.32","1040","Leucine"
"2202583","0.31","1040","Lysine"
"2202584","0.08","1040","Methionine"
"2202585","0.15","1040","Phenylalanine"
"2202586","0.31","1040","Proline"
"2202587","0.19","1040","Serine"
"2202588","0.15","1040","Threonine"
"2202589","0.05","1040","Tryptophan"
"2202590","0.15","1040","Tyrosine"
"2202591","0.19","1040","Valine"
"2202592","0.69","1022","Ash"
"2202593","1.92","1019","Fat - Mojonnier"
"2202594","88.9","1027","Moisture - Forced Air Oven"
"2202595","0.51","1018","Nitrogen - Kjeldahl"
"2202596","0.03","1045","25-Hydroxy Vitamin D"
"2202597","0.1","1045","Total Vitamin D2 (mcg units)"
"2202598","0.982","1045","Total Vitamin D3 (mcg units)"
"2202599","4.6","1010","Selenium"
"2202600","134.0","1009","Calcium"
"2202601","0.00497","1009","Copper"
"2202602","0.0497","1009","Iron"
"2202603","12.2","1009","Magnesium"
"2202604","0.00273","1009","Manganese"
"2202605","107.0","1009","Phosphorus"
"2202606","169.0","1009","Potassium"
"2202607","41.5","1009","Sodium"
"2202608","0.478","1009","Zinc"
"2202609","6.0","1017","Folates (may contain folic acid)"
"2202610","0.12","1014","Niacin"
"2202611","4.6","1010","Selenium"
"2202612","8.01","1061","Cholesterol"
"2202613","0.15","1066","Fructose"
"2202614","0.15","1066","Galactose"
"2202615","0.15","1066","Glucose"
"2202616","5.03","1066","Lactose"
"2202617","0.15","1066","Maltose"
"2202618","0.15","1066","Sucrose"
"2202619","0.057","1034","Vitamin B1 (Thiamine HCl)"
"2202620","0.532","1039","Vitamin B12"
"2202621","0.13","1035","Vitamin B2 (riboflavin)"
"2202622","0.064","1072","Vitamin B6 (pyridoxine HCL)"
"2202623","58.3","1050","Retinol"
"2202624","61.5","1071","Iodine"
"2202625","0.054","1042","10:0 Decanoic (Capric)"
"2202626","","1042","11:0 Undecanoic"
"2202627","0.057","1042","12:0 Dodecanoic (Lauric)"
"2202628","4.2E-5","1042","12:1 Dodecenoic"
"2202629","0.181","1042","14:0 Tetradecanoic (Myristic)"
"2202630","0.015","1042","14:1 Tetradecenoic (Myristoleic)"
"2202631","0.003","1042","14:1 trans-Tetradecenoic"
"2202632","0.021","1042","15:0 Pentadecanoic"
"2202633","","1042","15:1 Pentadecenoic"
"2202634","0.524","1042","16:0 Hexadecanoic (Palmitic)"
"2202635","0.023","1042","16:1 Hexadecenoic (Palmitoleic)"
"2202636","0.005","1042","16:1 trans-Hexadecenoic"
"2202637","0.013","1042","17:0 Heptadecanoic (Margaric)"
"2202638","0.003","1042","17:1 Heptadecenoic (Margaroleic)"
"2202639","0.173","1042","18:0 Octadecanoic (Stearic)"
"2202640","0.368","1042","18:1 Octadecenoic (incl. Oleic)"
"2202641","0.046","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"2202642","0.008","1042","18:2 conj Linoleic"
"2202643","","1042","18:2 Octadecadienoic (Linoleic)"
"2202644","0.01","1042","18:2 trans-Octadecadienoic"
"2202645","0.001","1042","18:3 g-Linolenic"
"2202646","0.007","1042","18:3 Octadecatrienoic (Linolenic)"
"2202647","","1042","18:3 trans-Octadecatrienoic"
"2202648","","1042","18:4 Octadecatetraenoic (Moroctic)"
"2202649","0.002","1042","20:0 Eicosanoic (Arachidic)"
"2202650","0.003","1042","20:1 Eicosenoic (incl. Gadoleic)"
"2202651","","1042","20:1 trans-Eicosenoic"
"2202652","3.2E-5","1042","20:2 Eicosadienoic"
"2202653","","1042","20:3 11,14,17-Eicosatrienoic"
"2202654","","1042","20:3 5,8,11-Eicosatrienoic"
"2202655","0.002","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"2202656","0.003","1042","20:4  Eicosatetraenoic (Arachidonic)"
"2202657","2.3E-5","1042","20:5 Eicosapentaenoic"
"2202658","","1042","21:0 Heneicosanoic"
"2202659","0.002","1042","22:0 Docosanoic (Behenic)"
"2202660","","1042","22:1 Cetoleic"
"2202661","","1042","22:1 Docosaenoic (Erucic)"
"2202662","","1042","22:1 trans-Docosaenoic (Brassidic)"
"2202663","","1042","22:2 Docosadienoic"
"2202664","","1042","22:3 Docosatrienoic"
"2202665","","1042","22:4 Docosatetraenoic"
"2202666","0.001","1042","22:5 Docosapentaenoic"
"2202667","","1042","22:6 Docosahexaenoic"
"2202668","","1042","23:0 Tricosanoic"
"2202669","","1042","24:0 Tetracosanoic (Lignoceric)"
"2202670","","1042","24:1 Tetracosaenoic (Nervonic)"
"2202671","0.042","1042","4:0 Butanoic (Butyric)"
"2202672","","1042","5:0 Pentanoic (Valeric)"
"2202673","0.032","1042","6:0 Hexanoic (Caproic)"
"2202674","","1042","7:0 Heptanoic (Enanthic)"
"2202675","0.021","1042","8:0 Octanoic (Caprylic)"
"2202676","","1042","9:0 Nonanoic (Pelargonic)"
"2202677","0.41","1042","Total Cis MUFA"
"2202678","0.01","1042","Total Cis PUFA"
"2202679","1.12","1042","Total SFA"
"2202680","0.06","1042","Total Trans FA"
"2202681","0.11","1040","Alanine"
"2202682","0.12","1040","Arginine"
"2202683","0.26","1040","Aspartic Acid"
"2202684","0.03","1040","Cysteine"
"2202685","0.74","1040","Glutamic Acid"
"2202686","0.07","1040","Glycine"
"2202687","0.09","1040","Histidine"
"2202688","0.01","1040","Hydroxyproline"
"2202689","0.16","1040","Isoleucine"
"2202690","0.32","1040","Leucine"
"2202691","0.29","1040","Lysine"
"2202692","0.09","1040","Methionine"
"2202693","0.16","1040","Phenylalanine"
"2202694","0.26","1040","Proline"
"2202695","0.18","1040","Serine"
"2202696","0.15","1040","Threonine"
"2202697","0.04","1040","Tryptophan"
"2202698","0.15","1040","Tyrosine"
"2202699","0.19","1040","Valine"
"2202700","0.63","1022","Ash"
"2202701","1.91","1019","Fat - Mojonnier"
"2202702","89.8","1027","Moisture - Forced Air Oven"
"2202703","0.51","1018","Nitrogen - Kjeldahl"
"2202704","0.03","1045","25 Hydroxy Vitamin D "
"2202705","0.1","1045","Total Vitamin D2 (mcg units)"
"2202706","1.1","1045","Total Vitamin D3 (mcg units)"
"2202707","3.16","1010","Selenium"
"2202708","","1051","alpha-Carotene"
"2202709","","1051","alpha-Cryptoxanthin"
"2202710","","1051","beta-Cryptoxanthin"
"2202711","1.25","1051","cis-beta-Carotene"
"2202712","","1051","cis-Lutein/Zeaxanthin"
"2202713","","1051","cis-Lycopene"
"2202714","","1051","Lutein"
"2202715","3.3","1051","Total beta-Carotene "
"2202716","","1051","Total Lycopene"
"2202717","2.05","1051","trans-beta-Carotene"
"2202718","","1051","trans-Lycopene"
"2202719","","1051","Zeaxanthin"
"2202720","0.03","1052","alpha-Tocopherol"
"2202721","","1052","alpha-Tocotrienol"
"2202722","","1052","beta-Tocopherol"
"2202723","","1052","beta-Tocotrienol"
"2202724","","1052","delta-Tocopherol"
"2202725","","1052","delta-Tocotrienol"
"2202726","","1052","gamma-Tocopherol"
"2202727","","1052","gamma-Tocotrienol"
"2202728","0.725","1043","Betaine"
"2202729","2.83","1043","Choline"
"2202730","10.1","1043","GPC"
"2202731","1.98","1043","PCho"
"2202732","1.16","1043","PtdCho"
"2202733","1.26","1043","SM"
"2202734","17.4","1043","Total Cho"
"2202735","124.0","1009","Calcium"
"2202736","0.00498","1009","Copper"
"2202737","0.0498","1009","Iron"
"2202738","12.0","1009","Magnesium"
"2202739","0.00249","1009","Manganese"
"2202740","101.0","1009","Phosphorus"
"2202741","152.0","1009","Potassium"
"2202742","36.5","1009","Sodium"
"2202743","0.431","1009","Zinc"
"2202744","6.0","1017","Folates (may contain folic acid)"
"2202745","0.1","1014","Niacin"
"2202746","3.16","1010","Selenium"
"2202747","7.86","1061","Cholesterol"
"2202748","0.15","1066","Fructose"
"2202749","0.15","1066","Galactose"
"2202750","0.15","1066","Glucose"
"2202751","4.81","1066","Lactose"
"2202752","0.15","1066","Maltose"
"2202753","0.15","1066","Sucrose"
"2202754","0.314","1037","Pantothenic acid"
"2202755","0.053","1034","Vitamin B1 (Thiamine HCl)"
"2202756","0.567","1039","Vitamin B12"
"2202757","0.172","1035","Vitamin B2 (riboflavin)"
"2202758","0.057","1072","Vitamin B6 (pyridoxine HCL)"
"2202759","73.7","1050","Retinol"
"2202760","38.6","1071","Iodine"
"2202761","0.056","1042","10:0 Decanoic (Capric)"
"2202762","","1042","11:0 Undecanoic"
"2202763","0.06","1042","12:0 Dodecanoic (Lauric)"
"2202764","","1042","12:1 Dodecenoic"
"2202765","0.188","1042","14:0 Tetradecanoic (Myristic)"
"2202766","0.015","1042","14:1 Tetradecenoic (Myristoleic)"
"2202767","0.003","1042","14:1 trans-Tetradecenoic"
"2202768","0.019","1042","15:0 Pentadecanoic"
"2202769","","1042","15:1 Pentadecenoic"
"2202770","0.504","1042","16:0 Hexadecanoic (Palmitic)"
"2202771","0.024","1042","16:1 Hexadecenoic (Palmitoleic)"
"2202772","0.005","1042","16:1 trans-Hexadecenoic"
"2202773","0.013","1042","17:0 Heptadecanoic (Margaric)"
"2202774","0.003","1042","17:1 Heptadecenoic (Margaroleic)"
"2202775","0.201","1042","18:0 Octadecanoic (Stearic)"
"2202776","0.385","1042","18:1 Octadecenoic (incl. Oleic)"
"2202777","0.045","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"2202778","0.009","1042","18:2 conj Linoleic"
"2202779","0.054","1042","18:2 Octadecadienoic (Linoleic)"
"2202780","0.012","1042","18:2 trans-Octadecadienoic"
"2202781","","1042","18:3 g-Linolenic"
"2202782","0.009","1042","18:3 Octadecatrienoic (Linolenic)"
"2202783","","1042","18:3 trans-Octadecatrienoic"
"2202784","","1042","18:4 Octadecatetraenoic (Moroctic)"
"2202785","0.002","1042","20:0 Eicosanoic (Arachidic)"
"2202786","0.003","1042","20:1 Eicosenoic (incl. Gadoleic)"
"2202787","","1042","20:1 trans-Eicosenoic"
"2202788","0.001","1042","20:2 Eicosadienoic"
"2202789","","1042","20:3 11,14,17-Eicosatrienoic"
"2202790","","1042","20:3 5,8,11-Eicosatrienoic"
"2202791","0.002","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"2202792","0.003","1042","20:4  Eicosatetraenoic (Arachidonic)"
"2202793","0.001","1042","20:5 Eicosapentaenoic"
"2202794","","1042","21:0 Heneicosanoic"
"2202795","0.002","1042","22:0 Docosanoic (Behenic)"
"2202796","","1042","22:1 Cetoleic"
"2202797","","1042","22:1 Docosaenoic (Erucic)"
"2202798","","1042","22:1 trans-Docosaenoic (Brassidic)"
"2202799","","1042","22:2 Docosadienoic"
"2202800","","1042","22:3 Docosatrienoic"
"2202801","","1042","22:4 Docosatetraenoic"
"2202802","0.002","1042","22:5 Docosapentaenoic"
"2202803","","1042","22:6 Docosahexaenoic"
"2202804","","1042","23:0 Tricosanoic"
"2202805","0.001","1042","24:0 Tetracosanoic (Lignoceric)"
"2202806","","1042","24:1 Tetracosaenoic (Nervonic)"
"2202807","0.044","1042","4:0 Butanoic (Butyric)"
"2202808","","1042","5:0 Pentanoic (Valeric)"
"2202809","0.034","1042","6:0 Hexanoic (Caproic)"
"2202810","","1042","7:0 Heptanoic (Enanthic)"
"2202811","0.022","1042","8:0 Octanoic (Caprylic)"
"2202812","","1042","9:0 Nonanoic (Pelargonic)"
"2202813","0.43","1042","Total Cis MUFA"
"2202814","0.07","1042","Total Cis PUFA"
"2202815","1.14","1042","Total SFA"
"2202816","0.06","1042","Total Trans FA"
"2202817","0.1","1040","Alanine"
"2202818","0.12","1040","Arginine"
"2202819","0.26","1040","Aspartic Acid"
"2202820","0.03","1040","Cysteine"
"2202821","0.72","1040","Glutamic Acid"
"2202822","0.07","1040","Glycine"
"2202823","0.09","1040","Histidine"
"2202824","0.01","1040","Hydroxyproline"
"2202825","0.16","1040","Isoleucine"
"2202826","0.31","1040","Leucine"
"2202827","0.29","1040","Lysine"
"2202828","0.08","1040","Methionine"
"2202829","0.15","1040","Phenylalanine"
"2202830","0.29","1040","Proline"
"2202831","0.18","1040","Serine"
"2202832","0.14","1040","Threonine"
"2202833","0.04","1040","Tryptophan"
"2202834","0.15","1040","Tyrosine"
"2202835","0.19","1040","Valine"
"2202836","0.67","1022","Ash"
"2202837","1.97","1019","Fat - Mojonnier"
"2202838","90.7","1027","Moisture - Forced Air Oven"
"2202839","0.51","1018","Nitrogen - Kjeldahl"
"2202840","0.03","1045","25 Hydroxy Vitamin D "
"2202841","0.1","1045","Total Vitamin D2 (mcg units)"
"2202842","0.917","1045","Total Vitamin D3 (mcg units)"
"2202843","3.0","1010","Selenium"
"2202844","126.0","1009","Calcium"
"2202845","0.00606","1009","Copper"
"2202846","0.0498","1009","Iron"
"2202847","12.0","1009","Magnesium"
"2202848","0.00249","1009","Manganese"
"2202849","103.0","1009","Phosphorus"
"2202850","153.0","1009","Potassium"
"2202851","38.0","1009","Sodium"
"2202852","0.426","1009","Zinc"
"2202853","7.2","1017","Folates (may contain folic acid)"
"2202854","0.09","1014","Niacin"
"2202855","3.0","1010","Selenium"
"2202856","7.7","1061","Cholesterol"
"2202857","0.15","1066","Fructose"
"2202858","0.15","1066","Galactose"
"2202859","0.15","1066","Glucose"
"2202860","4.84","1066","Lactose"
"2202861","0.15","1066","Maltose"
"2202862","0.15","1066","Sucrose"
"2202863","0.053","1034","Vitamin B1 (Thiamine HCl)"
"2202864","0.46","1039","Vitamin B12"
"2202865","0.151","1035","Vitamin B2 (riboflavin)"
"2202866","0.054","1072","Vitamin B6 (pyridoxine HCL)"
"2202867","97.9","1050","Retinol"
"2202868","28.7","1071","Iodine"
"2202869","0.046","1042","10:0 Decanoic (Capric)"
"2202870","","1042","11:0 Undecanoic"
"2202871","0.052","1042","12:0 Dodecanoic (Lauric)"
"2202872","0.001","1042","12:1 Dodecenoic"
"2202873","0.16","1042","14:0 Tetradecanoic (Myristic)"
"2202874","0.011","1042","14:1 Tetradecenoic (Myristoleic)"
"2202875","0.002","1042","14:1 trans-Tetradecenoic"
"2202876","0.016","1042","15:0 Pentadecanoic"
"2202877","","1042","15:1 Pentadecenoic"
"2202878","0.464","1042","16:0 Hexadecanoic (Palmitic)"
"2202879","0.012","1042","16:1 Hexadecenoic (Palmitoleic)"
"2202880","0.004","1042","16:1 trans-Hexadecenoic"
"2202881","0.009","1042","17:0 Heptadecanoic (Margaric)"
"2202882","","1042","17:1 Heptadecenoic (Margaroleic)"
"2202883","0.217","1042","18:0 Octadecanoic (Stearic)"
"2202884","0.36","1042","18:1 Octadecenoic (incl. Oleic)"
"2202885","0.066","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"2202886","0.008","1042","18:2 conj Linoleic"
"2202887","0.064","1042","18:2 Octadecadienoic (Linoleic)"
"2202888","0.008","1042","18:2 trans-Octadecadienoic"
"2202889","","1042","18:3 g-Linolenic"
"2202890","0.006","1042","18:3 Octadecatrienoic (Linolenic)"
"2202891","","1042","18:3 trans-Octadecatrienoic"
"2202892","","1042","18:4 Octadecatetraenoic (Moroctic)"
"2202893","0.002","1042","20:0 Eicosanoic (Arachidic)"
"2202894","0.001","1042","20:1 Eicosenoic (incl. Gadoleic)"
"2202895","","1042","20:1 trans-Eicosenoic"
"2202896","","1042","20:2 Eicosadienoic"
"2202897","","1042","20:3 11,14,17-Eicosatrienoic"
"2202898","","1042","20:3 5,8,11-Eicosatrienoic"
"2202899","0.003","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"2202900","0.003","1042","20:4  Eicosatetraenoic (Arachidonic)"
"2202901","","1042","20:5 Eicosapentaenoic"
"2202902","","1042","21:0 Heneicosanoic"
"2202903","0.001","1042","22:0 Docosanoic (Behenic)"
"2202904","","1042","22:1 Cetoleic"
"2202905","","1042","22:1 Docosaenoic (Erucic)"
"2202906","","1042","22:1 trans-Docosaenoic (Brassidic)"
"2202907","","1042","22:2 Docosadienoic"
"2202908","","1042","22:3 Docosatrienoic"
"2202909","0.001","1042","22:4 Docosatetraenoic"
"2202910","0.001","1042","22:5 Docosapentaenoic"
"2202911","","1042","22:6 Docosahexaenoic"
"2202912","","1042","23:0 Tricosanoic"
"2202913","","1042","24:0 Tetracosanoic (Lignoceric)"
"2202914","","1042","24:1 Tetracosaenoic (Nervonic)"
"2202915","0.042","1042","4:0 Butanoic (Butyric)"
"2202916","","1042","5:0 Pentanoic (Valeric)"
"2202917","0.031","1042","6:0 Hexanoic (Caproic)"
"2202918","","1042","7:0 Heptanoic (Enanthic)"
"2202919","0.02","1042","8:0 Octanoic (Caprylic)"
"2202920","","1042","9:0 Nonanoic (Pelargonic)"
"2202921","0.38","1042","Total Cis MUFA"
"2202922","0.08","1042","Total Cis PUFA"
"2202923","1.06","1042","Total SFA"
"2202924","0.08","1042","Total Trans FA"
"2202925","0.13","1040","Alanine"
"2202926","0.14","1040","Arginine"
"2202927","0.32","1040","Aspartic Acid"
"2202928","0.04","1040","Cysteine"
"2202929","0.87","1040","Glutamic Acid"
"2202930","0.08","1040","Glycine"
"2202931","0.11","1040","Histidine"
"2202932","0.01","1040","Hydroxyproline"
"2202933","0.2","1040","Isoleucine"
"2202934","0.37","1040","Leucine"
"2202935","0.31","1040","Lysine"
"2202936","0.1","1040","Methionine"
"2202937","0.19","1040","Phenylalanine"
"2202938","0.37","1040","Proline"
"2202939","0.22","1040","Serine"
"2202940","0.18","1040","Threonine"
"2202941","0.05","1040","Tryptophan"
"2202942","0.19","1040","Tyrosine"
"2202943","0.24","1040","Valine"
"2202944","0.88","1022","Ash"
"2202945","1.87","1019","Fat - Mojonnier"
"2202946","88.2","1027","Moisture - Forced Air Oven"
"2202947","0.58","1018","Nitrogen - Kjeldahl"
"2202948","0.03","1045","25 Hydroxy Vitamin D "
"2202949","0.1","1045","Total Vitamin D2 (mcg units)"
"2202950","1.38","1045","Total Vitamin D3 (mcg units)"
"2202951","3.74","1010","Selenium"
"2202952","133.0","1009","Calcium"
"2202953","0.00497","1009","Copper"
"2202954","0.0497","1009","Iron"
"2202955","13.2","1009","Magnesium"
"2202956","0.00249","1009","Manganese"
"2202957","111.0","1009","Phosphorus"
"2202958","178.0","1009","Potassium"
"2202959","45.6","1009","Sodium"
"2202960","0.439","1009","Zinc"
"2202961","6.0","1017","Folates (may contain folic acid)"
"2202962","0.13","1014","Niacin"
"2202963","3.74","1010","Selenium"
"2202964","8.45","1061","Cholesterol"
"2202965","0.15","1066","Fructose"
"2202966","0.15","1066","Galactose"
"2202967","0.15","1066","Glucose"
"2202968","5.54","1066","Lactose"
"2202969","0.15","1066","Maltose"
"2202970","0.15","1066","Sucrose"
"2202971","0.378","1037","Pantothenic acid"
"2202972","0.065","1034","Vitamin B1 (Thiamine HCl)"
"2202973","0.57","1039","Vitamin B12"
"2202974","0.141","1035","Vitamin B2 (riboflavin)"
"2202975","0.064","1072","Vitamin B6 (pyridoxine HCL)"
"2202976","80.9","1050","Retinol"
"2202977","22.6","1071","Iodine"
"2202978","0.055","1042","10:0 Decanoic (Capric)"
"2202979","","1042","11:0 Undecanoic"
"2202980","0.058","1042","12:0 Dodecanoic (Lauric)"
"2202981","5.6E-5","1042","12:1 Dodecenoic"
"2202982","0.181","1042","14:0 Tetradecanoic (Myristic)"
"2202983","0.015","1042","14:1 Tetradecenoic (Myristoleic)"
"2202984","0.003","1042","14:1 trans-Tetradecenoic"
"2202985","0.019","1042","15:0 Pentadecanoic"
"2202986","","1042","15:1 Pentadecenoic"
"2202987","0.507","1042","16:0 Hexadecanoic (Palmitic)"
"2202988","0.028","1042","16:1 Hexadecenoic (Palmitoleic)"
