"fdc_id","brand_description","expiration_date","label_weight","location","acquisition_date","sales_type","sample_lot_nbr","sell_by_date","store_city","store_name","store_state","upc_code"
"326290","Carrots, Crinkle Cut, Store Brand, Frozen, 16oz, PA4, NF9912C3","","","","","Retail store","","","FRANKLIN","Giant Eagle Supermarket (store #681)","PA",""
"326291","Carrots, Crinkle Cut, Store Brand, Frozen, 16oz, TN2, NF9912J1","","","","","Retail store","","","FRANKLIN","Kroger Store (store #528)","TN",""
"326292","Carrots, Crinkle Cut, Store Brand, Frozen, 16oz, TX2, NF99128R","","","","","Retail store","","","CONROE","Kroger Store (store #986)","TX",""
"326293","Carrots, Crinkle Cut, Store Brand, Frozen, 16oz, TX3, NF9912D3","","","","","Retail store","","","BEAUMONT","Wal Mart Supercenter (store #651)","TX",""
"326294","Carrots, Crinkle Cut, Store Brand, Frozen, 16oz, CA1, NF9912HD","","","","","Retail store","","","LOS ANGELES","Albertsons Store (store #687)","CA",""
"326295","Carrots, Crinkle Cut, Store Brand, Frozen, 16oz, OR/WA2, NF9912WY","","","","","Retail store","","","VANCOUVER","Albertsons Store (store #584)","WA",""
"326296","Carrots, Crinkle Cut, Store Brand, Frozen, 16oz, PA2, NF9912FJ","","","","","Retail store","","","CANONSBURG","Giant Eagle Market (store #70)","PA",""
"326297","Carrots, Crinkle Cut, Store Brand,  24oz, IL2, NF9912KU","","","","","Retail store","","","WHEATON","Dominicks Finer Foods (store #126)","IL",""
"326315","Carrots, Whole, Baby, Store Brand, 16oz, PA4, NF9912CE","","","","","Retail store","","","FRANKLIN","Giant Eagle Supermarket (store #681)","PA",""
"326316","Carrots, Whole, Baby, Store Brand, 16oz, TX3, NF9912A8","","","","","Retail store","","","BEAUMONT","Wal Mart Supercenter (store #651)","TX",""
"326317","Carrots, Whole, Baby, Store Brand, 16oz, MO2, NF9912GO","","","","","Retail store","","","SPRINGFIELD","Price Cutter","MO",""
"326318","Carrots, Whole, Baby, Store Brand, 16oz, OR/WA2, NF9912XJ","","","","","Retail store","","","VANCOUVER","Albertsons Store (store #584)","WA",""
"326319","Carrots, Whole, Baby, Store Brand, 16oz, OR/WA4, NF9912E2","","","","","Retail store","","","LONGVIEW","Fred Meyer Store LV (store #185)","WA",""
"326320","Carrots, Whole, Baby, Store Brand, 16oz, PA2, NF9912FU","","","","","Retail store","","","CANONSBURG","Giant Eagle Market (store #70)","PA",""
"326321","Carrots, Whole, Baby, Store Brand, 16oz, IL2, NF9912KB","","","","","Retail store","","","WHEATON","Dominicks Finer Foods (store #126)","IL",""
"326322","Carrots, Whole, Baby, Store Brand, 14oz, TX2, NF9912AW","","","","","Retail store","","","CONROE","Kroger Store (store #986)","TX",""
"326323","Carrots, Whole, Baby, Store Brand, 16oz , NY/NJ1, NF99126S","","","","","Retail store","","","SPRINGFIELD","Shoprite Supermarket (store #33)","NJ",""
"326324","Carrots, Whole, Baby, Store Brand, 16oz, AR1, NF99129W","","","","","Retail store","","","MENA","Wal Mart Supercenter (store #67)","AR",""
"326325","Carrots, Whole, Baby, Store Brand, 16oz, CA1, NF9912HO","","","","","Retail store","","","LOS ANGELES","Albertsons Store (store #687)","CA",""
"326326","Carrots, Whole, Baby, Store Brand, 14oz, TN2, NF9912JB","","","","","Retail store","","","FRANKLIN","Kroger Store (store #528)","TN",""
"326334","Carrots, Whole, Baby, Store Brand, 16oz, PA4, NF9912CI","","","","","Retail store","","","FRANKLIN","Giant Eagle Supermarket (store #681)","PA",""
"326335","Carrots, Whole, Baby, Vip, 16oz, TX3, NF9912AC","","","","","Retail store","","","NEDERLAND","Wal Mart Supercenter (store #651)","TX",""
"326336","Carrots, Whole, Baby, Store Brand, 16oz, MO2, NF9912GS","","","","","Retail store","","","SPRINGFIELD","Price Cutter","MO",""
"326337","Carrots, Whole, Baby, Store Brand, 16oz, OR/WA2, NF9912XN","","","","","Retail store","","","VANCOUVER","Albertsons Store (store #584)","WA",""
"326338","Carrots, Whole, Baby, Store Brand, 16oz, OR/WA4, NF9912E6","","","","","Retail store","","","LONGVIEW","Fred Meyer Store LV (store #185)","WA",""
"326339","Carrots, Whole, Baby, Store Brand, 16oz, PA2, NF9912FY","","","","","Retail store","","","CANONSBURG","Giant Eagle Market (store #70)","PA",""
"326340","Carrots, Whole, Baby, Store Brand, 14oz, TX2, NF9912B0","","","","","Retail store","","","CONROE","Kroger Store (store #986)","TX",""
"326341","Carrots, Whole, Baby, Store Brand, 16oz, AR1, NF9912A0","","","","","Retail store","","","MENA","Wal Mart Supercenter (store #67)","AR",""
"326342","Carrots, Whole, Baby, Store Brand, 16oz, CA1, NF9912HS","","","","","Retail store","","","LOS ANGELES","Albertsons Store (store #687)","CA",""
"326343","Carrots, Whole, Baby, Birdseye, 14oz, IL2, NF9912KF","","","","","Retail store","","","WHEATON","Dominicks Finer Foods (store #126)","IL",""
"326344","Carrots, Whole, Baby, Store Brand, 14oz, TN2, NF9912JF","","","","","Retail store","","","FRANKLIN","Kroger Store (store #528)","TN",""
"326352","Carrots, Crinkle Cut, Westpac, Frozen, 16oz, MO2, NF9912GX","","","","","Retail store","","","SPRINGFIELD","Price Cutter","MO",""
"326353","Carrots, Crinkle Cut, Store Brand, Frozen, 20oz, NY/NJ1, NF9912G9","","","","","Retail store","","","SPRINGFIELD","Shoprite Supermarket (store #33)","NJ",""
"326354","Carrots, Crinkle Cut, Store Brand, Frozen, 24oz, IL2, NF9912KQ","","","","","Retail store","","","WHEATON","Dominicks Finer Foods (store #126)","IL",""
"326355","Carrots, Crinkle Cut, Store Brand, Frozen, 24oz, OR/WA4, NF9912DN","","","","","Retail store","","","LONGVIEW","Fred Meyer Store LV (store #185)","WA",""
"326356","Carrots, Crinkle Cut, Vip, Frozen, 16oz, AR1, NF99129H","","","","","Retail store","","","MENA","Wal Mart Supercenter (store #67)","AR",""
"326357","Carrots, Crinkle Cut, Store Brand, Frozen, 16oz, PA4, NF9912BZ","","","","","Retail store","","","FRANKLIN","Giant Eagle Supermarket (store #681)","PA",""
"326358","Carrots, Crinkle Cut, Store Brand, Frozen, 16oz, TN2, NF9912IX","","","","","Retail store","","","FRANKLIN","Kroger Store (store #528)","TN",""
"326359","Carrots, Crinkle Cut, Store Brand, Frozen, 16oz, TX2, NF99128N","","","","","Retail store","","","CONROE","Kroger Store (store #986)","TX",""
"326360","Carrots, Crinkle Cut, Store Brand, Frozen, 16oz, CA1, NF9912H9","","","","","Retail store","","","LOS ANGELES","Albertsons Store (store #687)","CA",""
"326361","Carrots, Crinkle Cut, Store Brand, Frozen, 16oz, OR/WA2, NF9912WU","","","","","Retail store","","","VANCOUVER","Albertsons Store (store #584)","WA",""
"326362","Carrots, Crinkle Cut, Store Brand, Frozen, 16oz, PA2, NF9912FF","","","","","Retail store","","","CANONSBURG","Giant Eagle Market (store #70)","PA",""
"326381","Carrots, Whole, Baby, Vip, 16oz, TX3, NF9912AG","","","","","Retail store","","","NEDERLAND","Wal Mart Supercenter (store #651)","TX",""
"326382","Carrots, Whole, Baby, Store Brand, 16oz, PA2, NF9912G2","","","","","Retail store","","","CANONSBURG","Giant Eagle Market (store #70)","PA",""
"326383","Carrots, Whole, Baby, Store Brand, 16oz, MO2, NF9912GW","","","","","Retail store","","","SPRINGFIELD","Price Cutter","MO",""
"326384","Carrots, Whole, Baby, Store Brand, 16oz, OR/WA2, NF9912XR","","","","","Retail store","","","VANCOUVER","Albertsons Store (store #584)","WA",""
"326385","Carrots, Whole, Baby, Store Brand, 16oz, OR/WA4, NF9912EA","","","","","Retail store","","","LONGVIEW","Fred Meyer Store LV (store #185)","WA",""
"326386","Carrots, Whole, Baby, Store Brand, 16oz , NY/NJ1, NF99126Y","","","","","Retail store","","","SPRINGFIELD","Shoprite Supermarket (store #33)","NJ",""
"326387","Carrots, Whole, Baby, Store Brand, 16oz, AR1, NF9912A4","","","","","Retail store","","","MENA","Wal Mart Supercenter (store #67)","AR",""
"326388","Carrots, Whole, Baby, Store Brand, 16oz, CA1, NF9912HW","","","","","Retail store","","","LOS ANGELES","Albertsons Store (store #687)","CA",""
"326389","Carrots, Whole, Baby, Store Brand, 14oz, TN2, NF9912JJ","","","","","Retail store","","","FRANKLIN","Kroger Store (store #528)","TN",""
"326390","Carrots, Cut Whole, Store Brand, 16oz, TX2, NF9912B4","","","","","Retail store","","","CONROE","Kroger Store (store #986)","TX",""
"326391","Carrots, Whole, Baby, Birdseye, 14oz, IL2, NF9912KJ","","","","","Retail store","","","WHEATON","Dominicks Finer Foods (store #126)","IL",""
"326392","Carrots, Whole, Baby, Hanover, 16oz, PA4, NF9912CM","","","","","Retail store","","","FRANKLIN","Giant Eagle Supermarket (store #681)","PA",""
"326400","Carrots, Whole, Baby, Store Brand, 16oz, PA4, NF9912CF","","","","","Retail store","","","FRANKLIN","Giant Eagle Supermarket (store #681)","PA",""
"326401","Carrots, Whole, Baby, Store Brand, 16oz, TX3, NF9912A9","","","","","Retail store","","","BEAUMONT","Wal Mart Supercenter (store #651)","TX",""
"326402","Carrots, Whole, Baby, Store Brand, 16oz, MO2, NF9912GP","","","","","Retail store","","","SPRINGFIELD","Price Cutter","MO",""
"326403","Carrots, Whole, Baby, Store Brand, 16oz, OR/WA2, NF9912XK","","","","","Retail store","","","VANCOUVER","Albertsons Store (store #584)","WA",""
"326404","Carrots, Whole, Baby, Store Brand, 16oz, OR/WA4, NF9912E3","","","","","Retail store","","","LONGVIEW","Fred Meyer Store LV (store #185)","WA",""
"326405","Carrots, Whole, Baby, Store Brand, 16oz, PA2, NF9912FV","","","","","Retail store","","","CANONSBURG","Giant Eagle Market (store #70)","PA",""
"326406","Carrots, Whole, Baby, Store Brand, 14oz, TX2, NF9912AX","","","","","Retail store","","","CONROE","Kroger Store (store #986)","TX",""
"326407","Carrots, Whole, Baby, Store Brand, 16oz , NY/NJ1, NF99126T","","","","","Retail store","","","SPRINGFIELD","Shoprite Supermarket (store #33)","NJ",""
"326408","Carrots, Whole, Baby, Store Brand, 16oz, AR1, NF99129X","","","","","Retail store","","","MENA","Wal Mart Supercenter (store #67)","AR",""
"326409","Carrots, Whole, Baby, Store Brand, 16oz, CA1, NF9912HP","","","","","Retail store","","","LOS ANGELES","Albertsons Store (store #687)","CA",""
"326410","Carrots, Whole, Baby, Birdseye, 14oz, IL2, NF9912KC","","","","","Retail store","","","WHEATON","Dominicks Finer Foods (store #126)","IL",""
"326411","Carrots, Whole, Baby, Store Brand, 14oz, TN2, NF9912JC","","","","","Retail store","","","FRANKLIN","Kroger Store (store #528)","TN",""
"326428","Carrots, Whole, Baby, Store Brand, 16oz, PA4, NF9912CB","","","","","Retail store","","","FRANKLIN","Giant Eagle Supermarket (store #681)","PA",""
"326429","Carrots, Whole, Baby, Store Brand, 16oz, TX3, NF9912A5","","","","","Retail store","","","BEAUMONT","Wal Mart Supercenter (store #651)","TX",""
"326430","Carrots, Whole, Baby, Store Brand, 16oz, OR/WA2, NF9912XG","","","","","Retail store","","","VANCOUVER","Albertsons Store (store #584)","WA",""
"326431","Carrots, Whole, Baby, Store Brand, 16oz, OR/WA4, NF9912DZ","","","","","Retail store","","","LONGVIEW","Fred Meyer Store LV (store #185)","WA",""
"326432","Carrots, Whole, Baby, Store Brand, 16oz, MO2, NF9912GL","","","","","Retail store","","","SPRINGFIELD","Price Cutter","MO",""
"326433","Carrots, Whole, Baby, Store Brand, 16oz , NY/NJ1, NF99126P","","","","","Retail store","","","SPRINGFIELD","Shoprite Supermarket (store #33)","NJ",""
"326434","Carrots, Whole, Baby, Store Brand, 16oz, AR1, NF99129T","","","","","Retail store","","","MENA","Wal Mart Supercenter (store #67)","AR",""
"326435","Carrots, Whole, Baby, Store Brand, 16oz, CA1, NF9912HL","","","","","Retail store","","","LOS ANGELES","Albertsons Store (store #687)","CA",""
"326436","Carrots, Whole, Baby, Store Brand, 16oz, IL2, NF9912K8","","","","","Retail store","","","WHEATON","Dominicks Finer Foods (store #126)","IL",""
"326437","Carrots, Whole, Baby, Store Brand, 14oz, TX2, NF9912AT","","","","","Retail store","","","CONROE","Kroger Store (store #986)","TX",""
"326438","Carrots, Whole, Baby, Hanover, 16oz, PA2, NF9912FR","","","","","Retail store","","","CANONSBURG","Giant Eagle Market (store #70)","PA",""
"326439","Carrots, Whole, Baby, Store Brand, 14oz, TN2, NF9912J9","","","","","Retail store","","","FRANKLIN","Kroger Store (store #528)","TN",""
"326460","Mustard, yellow, FRENCHS CLASSIC (CA2) - NFY120H5Q","2014-08-15","","","","Retail store","","","FOSTER CITY","Lucky Supermarket","CA","41500000312"
"326461","Mustard, yellow, FRENCHS CLASSIC (CA2) - NFY120H5P","2014-08-15","","","","Retail store","","","FOSTER CITY","Lucky Supermarket","CA","41500000312"
"326462","Mustard, yellow, FRENCHS CLASSIC (NC1) - NFY120H62","2014-08-18","","","","Retail store","T04","","CARRBORO","Food Lion","NC","41500000312"
"326463","Mustard, yellow, FRENCHS CLASSIC (NC1) - NFY120H61","2014-08-18","","","","Retail store","T04","","CARRBORO","Food Lion","NC","41500000312"
"326467","Mustard, yellow, FRENCHS CLASSIC (MO1) - NFY120H65","2014-09-29","","","","Retail store","","","BELTON","Hy-Vee","MO","41500000312"
"326468","Mustard, yellow, FRENCHS CLASSIC (MO1) - NFY120H66","2014-09-29","","","","Retail store","","","BELTON","Hy-Vee","MO","41500000312"
"326469","Mustard, yellow, FRENCHS CLASSIC (FL1) - NFY120H63","2014-08-14","","","","Retail store","","","LAKE WORTH","Publix Super Market","FL","41500000312"
"326470","Mustard, yellow, FRENCHS CLASSIC (FL1) - NFY120H64","2014-08-14","","","","Retail store","","","LAKE WORTH","Publix Super Market","FL","41500000312"
"326474","Mustard, yellow, FRENCHS CLASSIC (NY1) - NFY120H5N","2014-05-08","","","","Retail store","","","FLUSHING ","Pathmark Supermarket","NY","41500000312"
"326475","Mustard, yellow, FRENCHS CLASSIC (IN1) - NFY120H5T","2014-08-11","","","","Retail store","","","ANDERSON","Pay Less Super Market","IN","41500000312"
"326476","Mustard, yellow, FRENCHS CLASSIC (IN1) - NFY120H5U","2014-08-11","","","","Retail store","","","ANDERSON","Pay Less Super Market","IN","41500000312"
"326477","Mustard, yellow, FRENCHS CLASSIC (NY1) - NFY120H5O","2014-04-05","","","","Retail store","","","FLUSHING ","Pathmark Supermarket","NY","41500000312"
"326481","Mustard, yellow, store brand, AMERICAS CHOICE (NY) - NFY120H4W","2014-04-15","","","","Retail store","","","FLUSHING","Pathmark Supermarket","NY","754807472101"
"326482","Mustard, yellow, store brand, SHOP RITE (CT1) - NFY120H5H","2014-03-01","","","","Retail store","","","WATERBURY","Price Chopper","CT","41190042500"
"326483","Mustard, yellow, store brand, AMERICAS CHOICE (NY) - NFY120H4X","2014-04-15","","","","Retail store","","","FLUSHING","Pathmark Supermarket","NY","754807472101"
"326484","Mustard, yellow, store brand, SHOP RITE (CT1) - NFY120H5I","2014-03-01","","","","Retail store","","","WATERBURY","Price Chopper","CT","41190042500"
"326488","Mustard, yellow, store brand, MY ESSENTIALS (NC1) - NFY120H5D","2014-08-15","","","","Retail store","OP","","CARRBORO","Food Lion","NC","725439109000"
"326489","Mustard, yellow, store brand, MY ESSENTIALS (NC1) - NFY120H5E","2014-08-15","","","","Retail store","OP","","CARRBORO","Food Lion","NC","725439109000"
"326490","Mustard, yellow, store brand, SUNNY SELECT (CA2) - NFY120H4U","2014-01-07","","","","Retail store","","","FOSTER CITY","Lucky Supermarket","CA","717544110187"
"326491","Mustard, yellow, store brand, SUNNY SELECT (CA2) - NFY120H4V","2014-01-07","","","","Retail store","","","FOSTER CITY","Lucky Supermarket","CA","717544110187"
"326495","Mustard, yellow, FRENCHS CLASSIC (CT1) - NFY120H5Y","2014-08-19","","","","Retail store","","","WATERBURY","Price Chopper","CT","41500000312"
"326496","Mustard, yellow, FRENCHS CLASSIC (CO1) - NFY120H5R","2014-07-15","","","","Retail store","","","DENVER","Safeway","CO","41500000312"
"326497","Mustard, yellow, FRENCHS CLASSIC (CT1) - NFY120H5X","2014-08-19","","","","Retail store","","","WATERBURY","Price Chopper","CT","41500000312"
"326498","Mustard, yellow, FRENCHS CLASSIC (CO1) - NFY120H5S","2014-07-15","","","","Retail store","","","DENVER","Safeway","CO","41500000312"
"326511","Mustard, yellow, FRENCHS CLASSIC (OK1) - NFY120H5J","2014-07-24","","","","Retail store","","","SAPULPA","WalMart SuperCenter","OK","41500000251"
"326512","Mustard, yellow, FRENCHS CLASSIC (MI1) - NFY120H5V","2014-06-02","","","","Retail store","","","PORT HURON","Kroger Store","MI","41500000312"
"326513","Mustard, yellow, FRENCHS CLASSIC (OK1) - NFY120H5K","2014-07-24","","","","Retail store","","","SAPULPA","WalMart SuperCenter","OK","41500000251"
"326514","Mustard, yellow, FRENCHS CLASSIC (MI1) - NFY120H5W","2014-08-19","","","","Retail store","","","PORT HURON","Kroger Store","MI","41500000312"
"326530","Mustard, yellow, store brand, PUBLIX (FL) - NFY120H50","2014-03-26","","","","Retail store","","","LAKE WORTH","Publix Super Market","FL","41415026087"
"326531","Mustard, yellow, store brand, PUBLIX (FL) - NFY120H52","2014-03-26","","","","Retail store","","","LAKE WORTH","Publix Super Market","FL","41415026087"
"326532","Mustard, yellow, store brand, PUBLIX (FL) - NFY120H51","2014-03-26","","","","Retail store","","","LAKE WORTH","Publix Super Market","FL","41415026087"
"326533","Mustard, yellow, store brand, HY VEE (MO1) - NFY120H5B","2014-03-20","","","","Retail store","","","BELTON","Hy-Vee","MO","75450078732"
"326534","Mustard, yellow, store brand, HY VEE (MO1) - NFY120H5C","2014-03-20","","","","Retail store","","","BELTON","Hy-Vee","MO","75450078732"
"326538","Mustard, yellow, FRENCHS CLASSIC (CA1) - NFY120H5L","2014-08-07","","","","Retail store","","","PARADISE","Safeway","CA","41500000312"
"326539","Mustard, yellow, FRENCHS CLASSIC (AL1) - NFY120H5Z","2014-08-12","","","","Retail store","","","BESSEMER","WalMart Supercenter","AL","41500000312"
"326540","Mustard, yellow, FRENCHS CLASSIC (AL1) - NFY120H60","2014-08-12","","","","Retail store","","","BESSEMER","WalMart Supercenter","AL","41500000312"
"326541","Mustard, yellow, FRENCHS CLASSIC (CA1) - NFY120H5M","2014-08-07","","","","Retail store","","","PARADISE","Safeway","CA","41500000312"
"326559","Mustard, yellow, store brand, SAFEWAY (CO1) - NFY120H56","2015-02-25","","","","Retail store","","","DENVER","Safeway","CO","21130008551"
"326560","Mustard, yellow, store brand, SAFEWAY (CA1) - NFY120H58","2015-04-16","","","","Retail store","","","PARADISE","Safeway","CA","21130008551"
"326561","Mustard, yellow, store brand, SAFEWAY (CO1) - NFY120H55","2015-02-25","","","","Retail store","","","DENVER","Safeway","CO","21130008551"
"326562","Mustard, yellow, store brand, SAFEWAY (CA1) - NFY120H57","2015-04-16","","","","Retail store","","","PARADISE","Safeway","CA","21130008551"
"326573","Mustard, yellow, store brand, GREAT VALUE (OK1) - NFY120H4Y","2014-03-27","","","","Retail store","","","SAPULPA","WalMart SuperCenter","OK","78742434742"
"326574","Mustard, yellow, store brand, GREAT VALUE (AL1) - NFY120H5F","2014-09-28","","","","Retail store","","","BESSEMER","WalMart Supercenter","AL","605388187796"
"326575","Mustard, yellow, store brand, GREAT VALUE (OK1) - NFY120H4Z","2014-03-27","","","","Retail store","","","SAPULPA","WalMart SuperCenter","OK","78742434742"
"326576","Mustard, yellow, store brand, GREAT VALUE (AL1) - NFY120H5G","2014-09-28","","","","Retail store","","","BESSEMER","WalMart Supercenter","AL","605388187796"
"326592","Mustard, yellow, store brand, KROGER (MI1) - NFY120H59","2014-09-28","","","","Retail store","","","PORT HURON","Kroger Store","MI","11110812407"
"326593","Mustard, yellow, store brand, KROGER (MI1) - NFY120H5A","2014-09-28","","","","Retail store","","","PORT HURON","Kroger Store","MI","11110812407"
"326594","Mustard, yellow, store brand, KROGER (IN1) - NFY120H54","2014-09-28","","","","Retail store","","","ANDERSON","Pay Less Super Market","IN","11110812407"
"326595","Mustard, yellow, store brand, KROGER (IN1) - NFY120H53","2014-09-28","","","","Retail store","","","ANDERSON","Pay Less Super Market","IN","11110812407"
