"id","fdc_id","fdc_of_input_food","seq_num","amount","sr_code","sr_description","unit","portion_code","portion_description","gram_weight","retention_code","survey_flag"
"45950","747445","335572","","","","","","","","","",""
"45992","747445","335614","","","","","","","","","",""
"45922","747445","335544","","","","","","","","","",""
"46045","747445","335667","","","","","","","","","",""
"46021","747445","335643","","","","","","","","","",""
"45827","747445","335449","","","","","","","","","",""
"46023","747445","335645","","","","","","","","","",""
"45914","747445","335536","","","","","","","","","",""
"45999","747445","335621","","","","","","","","","",""
"46054","747445","335676","","","","","","","","","",""
"45954","747445","335576","","","","","","","","","",""
"45927","747445","335549","","","","","","","","","",""
"45901","747445","335523","","","","","","","","","",""
"45957","747445","335579","","","","","","","","","",""
"46053","747445","335675","","","","","","","","","",""
"45889","747445","335511","","","","","","","","","",""
"45867","747445","335489","","","","","","","","","",""
"46004","747445","335626","","","","","","","","","",""
"46019","747445","335641","","","","","","","","","",""
"45920","747445","335542","","","","","","","","","",""
"45822","747445","335444","","","","","","","","","",""
"45930","747445","335552","","","","","","","","","",""
"45932","747445","335554","","","","","","","","","",""
"45904","747445","335526","","","","","","","","","",""
"46044","747445","335666","","","","","","","","","",""
"46051","747445","335673","","","","","","","","","",""
"46015","747445","335637","","","","","","","","","",""
"46028","747445","335650","","","","","","","","","",""
"46033","747445","335655","","","","","","","","","",""
"45912","747445","335534","","","","","","","","","",""
"45842","747445","335464","","","","","","","","","",""
"46063","747445","335685","","","","","","","","","",""
"45988","747445","335610","","","","","","","","","",""
"45909","747445","335531","","","","","","","","","",""
"45860","747445","335482","","","","","","","","","",""
"45958","747445","335580","","","","","","","","","",""
"45995","747445","335617","","","","","","","","","",""
"45931","747445","335553","","","","","","","","","",""
"46058","747445","335680","","","","","","","","","",""
"45959","747445","335581","","","","","","","","","",""
"45846","747445","335468","","","","","","","","","",""
"45843","747445","335465","","","","","","","","","",""
"45987","747445","335609","","","","","","","","","",""
"46022","747445","335644","","","","","","","","","",""
"46020","747445","335642","","","","","","","","","",""
"46014","747445","335636","","","","","","","","","",""
"45892","747445","335514","","","","","","","","","",""
"45997","747445","335619","","","","","","","","","",""
"45851","747445","335473","","","","","","","","","",""
"45834","747445","335456","","","","","","","","","",""
"45878","747445","335500","","","","","","","","","",""
"45872","747445","335494","","","","","","","","","",""
"45868","747445","335490","","","","","","","","","",""
"45838","747445","335460","","","","","","","","","",""
"45840","747445","335462","","","","","","","","","",""
"45919","747445","335541","","","","","","","","","",""
"45853","747445","335475","","","","","","","","","",""
"45837","747445","335459","","","","","","","","","",""
"45849","747445","335471","","","","","","","","","",""
"45881","747445","335503","","","","","","","","","",""
"46041","747445","335663","","","","","","","","","",""
"46017","747445","335639","","","","","","","","","",""
"45845","747445","335467","","","","","","","","","",""
"46005","747445","335627","","","","","","","","","",""
"46000","747445","335622","","","","","","","","","",""
"45948","747445","335570","","","","","","","","","",""
"46062","747445","335684","","","","","","","","","",""
"45953","747445","335575","","","","","","","","","",""
"45951","747445","335573","","","","","","","","","",""
"46047","747445","335669","","","","","","","","","",""
"45985","747445","335607","","","","","","","","","",""
"46027","747445","335649","","","","","","","","","",""
"45972","747445","335594","","","","","","","","","",""
"45924","747445","335546","","","","","","","","","",""
"45875","747445","335497","","","","","","","","","",""
"46007","747445","335629","","","","","","","","","",""
"45864","747445","335486","","","","","","","","","",""
"45897","747445","335519","","","","","","","","","",""
"45961","747445","335583","","","","","","","","","",""
"45913","747445","335535","","","","","","","","","",""
"46040","747445","335662","","","","","","","","","",""
"46006","747445","335628","","","","","","","","","",""
"45877","747445","335499","","","","","","","","","",""
"45847","747445","335469","","","","","","","","","",""
"46052","747445","335674","","","","","","","","","",""
"45850","747445","335472","","","","","","","","","",""
"45921","747445","335543","","","","","","","","","",""
"46056","747445","335678","","","","","","","","","",""
"46042","747445","335664","","","","","","","","","",""
"46002","747445","335624","","","","","","","","","",""
"45980","747445","335602","","","","","","","","","",""
"45964","747445","335586","","","","","","","","","",""
"45832","747445","335454","","","","","","","","","",""
"45989","747445","335611","","","","","","","","","",""
"46071","747445","335693","","","","","","","","","",""
"45895","747445","335517","","","","","","","","","",""
"46065","747445","335687","","","","","","","","","",""
"45858","747445","335480","","","","","","","","","",""
"45941","747445","335563","","","","","","","","","",""
"45902","747445","335524","","","","","","","","","",""
"45928","747445","335550","","","","","","","","","",""
"46043","747445","335665","","","","","","","","","",""
"46036","747445","335658","","","","","","","","","",""
"45907","747445","335529","","","","","","","","","",""
"45962","747445","335584","","","","","","","","","",""
"45978","747445","335600","","","","","","","","","",""
"45926","747445","335548","","","","","","","","","",""
"46016","747445","335638","","","","","","","","","",""
"45944","747445","335566","","","","","","","","","",""
"45968","747445","335590","","","","","","","","","",""
"45966","747445","335588","","","","","","","","","",""
"46031","747445","335653","","","","","","","","","",""
"46057","747445","335679","","","","","","","","","",""
"45981","747445","335603","","","","","","","","","",""
"45890","747445","335512","","","","","","","","","",""
"46408","747446","336038","","","","","","","","","",""
"46399","747446","336029","","","","","","","","","",""
"46371","747446","336001","","","","","","","","","",""
"46352","747446","335982","","","","","","","","","",""
"46316","747446","335946","","","","","","","","","",""
"46387","747446","336017","","","","","","","","","",""
"46363","747446","335993","","","","","","","","","",""
"46349","747446","335979","","","","","","","","","",""
"46340","747446","335970","","","","","","","","","",""
"46417","747446","336047","","","","","","","","","",""
"46343","747446","335973","","","","","","","","","",""
"46306","747446","335936","","","","","","","","","",""
"46391","747446","336021","","","","","","","","","",""
"46368","747446","335998","","","","","","","","","",""
"46315","747446","335945","","","","","","","","","",""
"46402","747446","336032","","","","","","","","","",""
"46311","747446","335941","","","","","","","","","",""
"46345","747446","335975","","","","","","","","","",""
"46388","747446","336018","","","","","","","","","",""
"46416","747446","336046","","","","","","","","","",""
"46344","747446","335974","","","","","","","","","",""
"46346","747446","335976","","","","","","","","","",""
"46355","747446","335985","","","","","","","","","",""
"46377","747446","336007","","","","","","","","","",""
"46361","747446","335991","","","","","","","","","",""
"46353","747446","335983","","","","","","","","","",""
